
  ZVRE, 2.05

  stimulus-start        ; stimulus-stop       ; stimulus-unit       ; nof-points; parameter-type; impedance-ohm
  3.00000000000E+05     ; 3.00000000000E+06   ; Hz                  ; 1601      ; RATIO_B2_B1   ; 50        

  conversion            ; time-domain         ; data-format         ; param-unit; smoothing     ; trace-math
  none                  ; none                ; RI                  ; none      ; none          ; none

  sweep-mode-type       ; notlinear-meas-mode 
  FUNDAMENTAL           ; none                


  freq              ;  reRATIO_B2_B ; imRATIO_B2_B  
   7.92750000000E+05;  1.46241E-06  ; 2.08243E-07  
   7.94437500000E+05; -1.15454E-06  ; 2.72382E-06  
   7.96125000000E+05; -6.22614E-07  ; 2.17861E-07  
   7.97812500000E+05; -1.75978E-06  ; 4.17041E-06  
   7.99500000000E+05; -2.62331E-06  ; 3.6112E-06   
   8.01187500000E+05;  1.91184E-06  ; 3.21598E-06  
   8.02875000000E+05;  1.19727E-06  ; 1.55221E-06  
   8.04562500000E+05;  1.0248E-06   ; 2.71525E-06  
   8.06250000000E+05; -7.32441E-07  ; 1.83678E-06  
   8.07937500000E+05; -1.59266E-07  ; 2.60097E-06  
   8.09625000000E+05;  1.01797E-09  ; 1.73953E-06  
   8.11312500000E+05; -1.95878E-07  ; 1.72902E-06  
   8.13000000000E+05; -1.51112E-06  ; 3.28167E-06  
   8.14687500000E+05; -1.98356E-06  ; 1.93717E-07  
   8.16375000000E+05; -4.49631E-07  ; 1.27739E-06  
   8.18062500000E+05; -3.3207E-07   ; 9.36966E-07  
   8.19750000000E+05; -1.25455E-06  ; 1.90707E-06  
   8.21437500000E+05;  2.52174E-07  ; 1.28837E-06  
   8.23125000000E+05;  5.96531E-07  ; 2.13067E-07  
   8.24812500000E+05; -1.0066E-06   ; 2.48377E-06  
   8.26500000000E+05;  1.49615E-06  ;-6.4143E-07   
   8.28187500000E+05;  1.18088E-06  ; 1.84578E-06  
   8.29875000000E+05; -3.76349E-07  ; 2.1642E-06   
   8.31562500000E+05; -1.83553E-07  ; 5.25913E-06  
   8.33250000000E+05;  3.3733E-07   ; 3.43775E-06  
   8.34937500000E+05; -1.45839E-06  ; 1.15647E-06  
   8.36625000000E+05; -1.56007E-06  ;-6.51101E-07  
   8.38312500000E+05; -2.36123E-07  ; 2.89297E-06  
   8.40000000000E+05; -4.08779E-07  ; 2.15951E-06  
   8.41687500000E+05; -7.97417E-07  ; 2.23584E-06  
   8.43375000000E+05; -1.28166E-06  ; 2.70623E-06  
   8.45062500000E+05; -5.84263E-07  ;-3.42433E-07  
   8.46750000000E+05; -1.43523E-06  ; 1.78519E-06  
   8.48437500000E+05; -1.1377E-06   ; 2.35938E-06  
   8.50125000000E+05; -5.66465E-08  ; 2.5027E-06   
   8.51812500000E+05; -4.93425E-07  ; 8.89176E-07  
   8.53500000000E+05;  1.4629E-06   ; 1.38184E-06  
   8.55187500000E+05; -3.86644E-06  ;-1.0585E-06   
   8.56875000000E+05;  2.42478E-06  ; 2.85934E-07  
   8.58562500000E+05;  6.59519E-07  ; 1.46314E-06  
   8.60250000000E+05; -1.84795E-06  ; 3.02955E-06  
   8.61937500000E+05; -1.76927E-08  ; 1.4004E-06   
   8.63625000000E+05;  5.91711E-07  ; 2.57502E-06  
   8.65312500000E+05;  2.07914E-07  ; 7.6455E-07   
   8.67000000000E+05;  2.83194E-06  ; 1.98359E-06  
   8.68687500000E+05;  8.99941E-07  ;-8.34522E-09  
   8.70375000000E+05;  3.25222E-07  ; 2.72327E-06  
   8.72062500000E+05;  1.21588E-06  ; 1.91534E-06  
   8.73750000000E+05;  1.8005E-06   ; 3.61268E-06  
   8.75437500000E+05; -9.39649E-07  ; 2.07168E-06  
   8.77125000000E+05;  1.18925E-06  ; 3.09621E-06  
   8.78812500000E+05; -8.67163E-07  ; 1.18432E-07  
   8.80500000000E+05; -8.83985E-07  ; 1.01279E-06  
   8.82187500000E+05;  6.2739E-07   ; 1.2107E-06   
   8.83875000000E+05; -1.45744E-06  ; 2.11312E-06  
   8.85562500000E+05; -2.62717E-06  ; 1.92064E-06  
   8.87250000000E+05; -1.74008E-06  ; 4.30452E-07  
   8.88937500000E+05;  1.35552E-07  ; 4.48289E-06  
   8.90625000000E+05; -2.13319E-06  ; 1.75669E-06  
   8.92312500000E+05;  8.28888E-08  ; 1.39568E-06  
   8.94000000000E+05; -3.63683E-07  ; 3.42686E-06  
   8.95687500000E+05; -2.0203E-06   ; 4.14946E-06  
   8.97375000000E+05; -1.55993E-06  ; 2.57957E-06  
   8.99062500000E+05; -6.98014E-07  ; 3.37358E-06  
   9.00750000000E+05;  1.87096E-06  ; 1.39415E-06  
   9.02437500000E+05;  5.13525E-07  ; 3.10754E-07  
   9.04125000000E+05;  1.26485E-06  ; 1.78692E-06  
   9.05812500000E+05; -1.68184E-06  ; 1.09057E-06  
   9.07500000000E+05; -1.52117E-06  ; 4.5015E-07   
   9.09187500000E+05; -1.39478E-06  ; 1.78031E-06  
   9.10875000000E+05; -2.34947E-06  ; 1.91544E-06  
   9.12562500000E+05; -3.21837E-08  ; 2.13076E-06  
   9.14250000000E+05;  3.94175E-07  ; 1.69018E-06  
   9.15937500000E+05;  1.17048E-06  ; 2.67351E-06  
   9.17625000000E+05; -2.06203E-06  ; 2.07768E-06  
   9.19312500000E+05;  3.95895E-07  ; 1.90462E-07  
   9.21000000000E+05; -7.9807E-07   ; 2.55405E-06  
   9.22687500000E+05;  2.84826E-07  ; 1.35451E-06  
   9.24375000000E+05;  3.11962E-07  ; 3.23076E-06  
   9.26062500000E+05; -9.00095E-07  ; 4.25149E-06  
   9.27750000000E+05;  6.09796E-07  ; 2.62482E-06  
   9.29437500000E+05; -1.07978E-06  ; 2.78346E-06  
   9.31125000000E+05;  1.3755E-06   ; 1.319E-06    
   9.32812500000E+05; -1.65263E-06  ; 2.36806E-06  
   9.34500000000E+05;  2.17227E-07  ; 1.7807E-06   
   9.36187500000E+05;  3.62024E-07  ; 5.19263E-06  
   9.37875000000E+05; -8.63939E-07  ; 2.63244E-06  
   9.39562500000E+05;  1.59445E-07  ; 3.00794E-06  
   9.41250000000E+05;  7.51016E-07  ; 2.25987E-06  
   9.42937500000E+05;  8.65023E-07  ; 3.66819E-06  
   9.44625000000E+05; -1.00886E-06  ; 1.72831E-06  
   9.46312500000E+05; -6.4214E-07   ; 2.15331E-06  
   9.48000000000E+05;  6.06064E-07  ; 2.6963E-06   
   9.49687500000E+05; -3.99751E-08  ; 1.70535E-06  
   9.51375000000E+05;  2.43555E-08  ; 4.17203E-06  
   9.53062500000E+05; -7.46346E-07  ; 4.60846E-06  
   9.54750000000E+05;  5.01473E-07  ; 3.35839E-06  
   9.56437500000E+05; -1.452E-06    ; 3.65365E-06  
   9.58125000000E+05; -6.37551E-08  ; 3.20564E-06  
   9.59812500000E+05; -8.37599E-07  ; 2.94663E-06  
   9.61500000000E+05; -3.9581E-07   ; 1.01244E-06  
   9.63187500000E+05; -4.47593E-07  ; 3.1862E-07   
   9.64875000000E+05;  1.21818E-08  ; 2.78555E-06  
   9.66562500000E+05;  3.96648E-07  ; 3.38464E-06  
   9.68250000000E+05; -2.76852E-06  ; 2.72798E-07  
   9.69937500000E+05; -2.09202E-06  ; 2.33867E-06  
   9.71625000000E+05; -9.34848E-07  ; 1.66512E-06  
   9.73312500000E+05;  7.66651E-08  ; 3.27419E-06  
   9.75000000000E+05;  1.54985E-06  ; 3.39655E-06  
   9.76687500000E+05; -1.10009E-06  ; 3.21788E-06  
   9.78375000000E+05; -7.42873E-07  ; 1.26955E-06  
   9.80062500000E+05;  1.16227E-06  ; 2.99209E-06  
   9.81750000000E+05;  7.62084E-08  ;-4.50927E-08  
   9.83437500000E+05;  9.00493E-07  ; 1.87633E-06  
