# Version 1.00
#
freq[Hz]	db:Trc1_S11	ang:Trc1_S11	db:Trc2_S12	ang:Trc2_S12	db:Trc3_S21	ang:Trc3_S21	db:Trc4_S22	ang:Trc4_S22	
3.637060000000000E+009	-9.012339103396037E+000	-7.662202440189672E+001	-3.592587882777458E+000	-9.211580407584656E+001	-3.578134093469449E+000	-9.239472279029179E+001	-9.617021312025290E+000	1.766518217553200E+002	
3.637280000000000E+009	-9.017679381608811E+000	-7.765966401334130E+001	-3.598633732274149E+000	-9.338893528286036E+001	-3.584596768675826E+000	-9.366295915790603E+001	-9.482546795982747E+000	1.738187091774549E+002	
3.637500000000000E+009	-9.023796140817604E+000	-7.869856419610039E+001	-3.605361315711174E+000	-9.465937929834723E+001	-3.591848555151289E+000	-9.493002717213538E+001	-9.346705319619371E+000	1.710257890915391E+002	
3.637720000000000E+009	-9.030571770030733E+000	-7.973776187744683E+001	-3.612735159133508E+000	-9.592631127344932E+001	-3.599456016177052E+000	-9.619437042455746E+001	-9.210403300291585E+000	1.682743571441525E+002	
3.637940000000000E+009	-9.038103451354150E+000	-8.077849739753829E+001	-3.620785129244677E+000	-9.719111485242574E+001	-3.607875210989391E+000	-9.745686175808132E+001	-9.073354705574475E+000	1.655638475729065E+002	
3.638160000000000E+009	-9.046371981269108E+000	-8.182185389446597E+001	-3.629504660438667E+000	-9.845292352589624E+001	-3.616951763094210E+000	-9.871827258273690E+001	-8.936509617115300E+000	1.628903718101295E+002	
3.638380000000000E+009	-9.055479032870052E+000	-8.286562858496636E+001	-3.638815838445080E+000	-9.971435206671752E+001	-3.626652124177505E+000	-9.997715538551390E+001	-8.799571449465857E+000	1.602564318739166E+002	
3.638600000000000E+009	-9.065333956619510E+000	-8.391143184887882E+001	-3.648723818028099E+000	-1.009733925463406E+002	-3.636920615717620E+000	-1.012332949985043E+002	-8.662985952819749E+000	1.576591263066919E+002	
3.638820000000000E+009	-9.076006560486613E+000	-8.495941618315067E+001	-3.659311045022003E+000	-1.022279188714534E+002	-3.647889409037008E+000	-1.024868910416128E+002	-8.526766071304017E+000	1.550993243504322E+002	
3.639040000000000E+009	-9.087401280328413E+000	-8.600644011660926E+001	-3.670503398344949E+000	-1.034810271643709E+002	-3.659409351092088E+000	-1.037379348418237E+002	-8.391341230007628E+000	1.525752113130187E+002	
3.639260000000000E+009	-9.099598069586603E+000	-8.705536555795524E+001	-3.682224475540631E+000	-1.047298406044404E+002	-3.671584641624621E+000	-1.049865195171631E+002	-8.256776867703236E+000	1.500856470077987E+002	
3.639480000000000E+009	-9.112431140409234E+000	-8.810435104587197E+001	-3.694552723377065E+000	-1.059759236449296E+002	-3.684275803904412E+000	-1.062317340831950E+002	-8.123491462349691E+000	1.476307558740077E+002	
3.639700000000000E+009	-9.126301961340202E+000	-8.915490013552974E+001	-3.707420571893197E+000	-1.072217708267785E+002	-3.697579706002014E+000	-1.074731448872012E+002	-7.991298102331556E+000	1.452055093234193E+002	
3.639920000000000E+009	-9.140794831349487E+000	-9.020585610664884E+001	-3.720858581145296E+000	-1.084621205102376E+002	-3.711443462448288E+000	-1.087114138512938E+002	-7.860540829841844E+000	1.428131413664251E+002	
3.640140000000000E+009	-9.156166388589151E+000	-9.125705271708998E+001	-3.734723310723966E+000	-1.096989114682471E+002	-3.725862291751651E+000	-1.099464156313589E+002	-7.731474838502739E+000	1.404538477819742E+002	
3.640360000000000E+009	-9.172232592696354E+000	-9.230968727106080E+001	-3.749232086568478E+000	-1.109323494537338E+002	-3.740843426885320E+000	-1.111790976673241E+002	-7.603838796156078E+000	1.381238471238192E+002	
3.640580000000000E+009	-9.189074473260297E+000	-9.336138910927086E+001	-3.764194218591821E+000	-1.121611154722887E+002	-3.756292845128024E+000	-1.124068072403421E+002	-7.478058202201487E+000	1.358230749632312E+002	
3.640800000000000E+009	-9.206732040680722E+000	-9.441464184790121E+001	-3.779771313251066E+000	-1.133888643907436E+002	-3.772256785605397E+000	-1.136304226299803E+002	-7.353964227460820E+000	1.335483022888906E+002	
3.641020000000000E+009	-9.225199466179600E+000	-9.546839868025460E+001	-3.795612667801026E+000	-1.146122374316738E+002	-3.788673883438575E+000	-1.148512332812968E+002	-7.231792928593731E+000	1.313018930090505E+002	
3.641240000000000E+009	-9.244572461426891E+000	-9.652207950463124E+001	-3.812074490149775E+000	-1.158306742733696E+002	-3.805643672852652E+000	-1.160673298615945E+002	-7.111714979016337E+000	1.290826518282198E+002	
3.641460000000000E+009	-9.264383059960881E+000	-9.757611493223388E+001	-3.828933817273009E+000	-1.170458955017081E+002	-3.822978646365739E+000	-1.172790192725570E+002	-6.993473519699961E+000	1.268884031186349E+002	
